('情书', ['中山美穗', '丰川悦司', '酒井美纪', '柏原崇', '范文雀'], '8.9')
('血战钢锯岭', ['安德鲁·加菲尔德', '萨姆·沃辛顿', '文斯·沃恩', '雨果·维文', '卢克·布雷西'], '8.7')
('超能陆战队', ['斯科特·安第斯', '瑞恩·波特', '丹尼尔·海尼', 'T·J·米勒', '杰米·钟'], '8.6')
('教父', ['马龙·白兰度', '阿尔·帕西诺', '詹姆斯·肯恩', '理查德·卡斯特尔诺', '罗伯特·杜瓦尔'], '9.3')
('复仇者联盟4：终局之战', ['小罗伯特·唐尼', '克里斯·埃文斯', '马克·鲁弗洛', '克里斯·海姆斯沃斯', '斯嘉丽·约翰逊'], '8.6')
('禁闭岛', ['莱昂纳多·迪卡普里奥', '马克·鲁弗洛', '本·金斯利', '马克斯·冯·叙多夫', '米歇尔·威廉姆斯'], '8.7')
('超时空同居', ['雷佳音', '佟丽娅', '张衣', '于和伟', '王正佳'], '6.9')
('搏击俱乐部', ['爱德华·诺顿', '布拉德·皮特', '海伦娜·伯翰·卡特', '扎克·格雷尼尔', '米特·洛夫'], '9.0')
('倩女幽魂', ['张国荣', '王祖贤', '午马', '刘兆铭', '林威'], '8.7')
('贫民窟的百万富翁', ['戴夫·帕特尔', '沙鲁巴·舒克拉', '亚尼·卡普', '拉詹德拉纳斯·祖特施', '吉尼瓦·塔瓦尔'], '8.5')
('功夫', ['周星驰', '元秋', '元华', '黄圣依', '梁小龙'], '8.4')
('源代码', ['杰克·吉伦哈尔', '维拉·法米加', '米歇尔·莫纳汉', '杰弗里·怀特', '拉塞尔·皮特斯'], '8.4')
('天空之城', ['田中真弓', '横泽启子', '初井言荣', '寺田农', '常田富士男'], '9.1')
('无问西东', ['章子怡', '黄晓明', '张震', '王力宏', '陈楚生'], '7.6')
('爱乐之城', ['瑞恩·高斯林', '艾玛·斯通', '约翰·传奇', '罗丝玛丽·德薇特', '芬·维特洛克'], '8.4')
('唐人街探案', ['王宝强', '刘昊然', '佟丽娅', '陈赫', '肖央'], '7.5')
('闻香识女人', ['阿尔·帕西诺', '克里斯·奥唐纳', '詹姆斯·瑞布霍恩', '加布里埃尔·安瓦尔', '菲利普·塞默·霍夫曼'], '9.0')
('羞羞的铁拳', ['艾伦', '马丽', '沈腾', '田雨', '宋阳'], '6.9')
('七月与安生', ['周冬雨', '马思纯', '李程彬', '李萍', '蔡纲'], '7.6')
('穿普拉达的女王', ['安妮·海瑟薇', '梅丽尔·斯特里普', '艾米莉·布朗特', '斯坦利·图齐', '西蒙·贝克'], '8.0')
('钢铁侠', ['小罗伯特·唐尼', '泰伦斯·霍华德', '格温妮斯·帕特洛', '杰夫·布里吉斯', '莱丝莉·比伯'], '8.2')
('沉默的羔羊', ['朱迪·福斯特', '安东尼·霍普金斯', '斯科特·格伦', '安东尼·希尔德', '布鲁克·史密斯'], '8.8')
('奇异博士', ['本尼迪克特·康伯巴奇', '蒂尔达·斯文顿', '麦斯·米科尔森', '切瓦特·埃加福特', '瑞秋·麦克亚当斯'], '7.6')
('狮子王', ['乔纳森·泰勒·托马斯', '马修·布罗德里克', '杰瑞米·艾恩斯', '詹姆斯·厄尔·琼斯', '莫伊拉·凯利'], '9.0')
('银河护卫队', ['克里斯·帕拉特', '佐伊·索尔达娜', '布莱德利·库珀', '范·迪塞尔', '戴夫·巴蒂斯塔'], '8.1')
('黑客帝国', ['基努·里维斯', '凯瑞-安·莫斯', '劳伦斯·菲什伯恩', '雨果·维文', '格洛丽亚·福斯特'], '8.9')
('疯狂的石头', ['郭涛', '刘桦', '连晋', '黄渤', '徐峥'], '8.4')
('驴得水', ['任素汐', '大力', '刘帅良', '裴魁山', '阿如那'], '8.3')
('敦刻尔克', ['菲恩·怀特海德', '汤姆·格林-卡尼', '杰克·劳登', '哈里·斯泰尔斯', '阿奈林·巴纳德'], '8.4')
('重庆森林', ['林青霞', '金城武', '梁朝伟', '王菲', '周嘉玲'], '8.7')
('低俗小说', ['约翰·特拉沃尔塔', '乌玛·瑟曼', '阿曼达·普拉莫', '蒂姆·罗斯', '塞缪尔·杰克逊'], '8.8')
('我的少女时代', ['宋芸桦', '王大陆', '李玉玺', '简廷芮', '刘德华'], '7.8')
('复仇者联盟2：奥创纪元', ['小罗伯特·唐尼', '克里斯·海姆斯沃斯', '马克·鲁弗洛', '克里斯·埃文斯', '斯嘉丽·约翰逊'], '7.4')
('妖猫传', ['黄轩', '染谷将太', '张雨绮', '秦昊', '张榕容'], '6.9')
('国王的演讲', ['科林·费尔斯', '杰弗里·拉什', '海伦娜·伯翰·卡特', '盖·皮尔斯', '迈克尔·刚本'], '8.4')
('天才枪手', ['茱蒂蒙·琼查容苏因', '查侬·散顶腾古', '依莎亚·贺苏汪', '披纳若·苏潘平佑', '塔内·瓦拉库努娄'], '8.2')
('王牌特工：特工学院', ['塔伦·埃格顿', '科林·费尔斯', '塞缪尔·杰克逊', '迈克尔·凯恩', '马克·斯特朗'], '8.4')
('消失的爱人', ['本·阿弗莱克', '裴淳华', '尼尔·帕特里克·哈里斯', '凯莉·库恩', '泰勒·派瑞'], '8.7')
('人在囧途', ['徐峥', '王宝强', '李曼', '李小璐', '左小青'], '7.6')
('哈利·波特与魔法石', ['丹尼尔·雷德克里夫', '艾玛·沃森', '鲁伯特·格林特', '艾伦·瑞克曼', '玛吉·史密斯'], '8.9')
('火星救援', ['马特·达蒙', '杰西卡·查斯坦', '克里斯汀·韦格', '杰夫·丹尼尔斯', '迈克尔·佩纳'], '8.4')
('美丽心灵', ['罗素·克劳', '艾德·哈里斯', '詹妮弗·康纳利', '克里斯托弗·普卢默', '保罗·贝坦尼'], '9.0')
('西游记之大圣归来', ['张磊', '林子杰', '吴文伦', '童自荣', '刘九容'], '8.3')
('指环王1：魔戒再现', ['伊利亚·伍德', '西恩·奥斯汀', '伊恩·麦克莱恩', '维果·莫腾森', '奥兰多·布鲁姆'], '9.0')
('致命魔术', ['休·杰克曼', '克里斯蒂安·贝尔', '迈克尔·凯恩', '丽贝卡·豪尔', '斯嘉丽·约翰逊'], '8.8')
('影', ['邓超', '孙俪', '郑恺', '王千源', '王景春'], '7.2')
('熔炉', ['孔侑', '郑有美', '金志映', '金贤秀', '郑仁絮'], '9.3')
('傲慢与偏见', ['凯拉·奈特莉', '马修·麦克费登', '唐纳德·萨瑟兰', '布兰达·布莱斯', '凯瑞·穆里根'], '8.5')
('布达佩斯大饭店', ['拉尔夫·费因斯', '托尼·雷沃罗利', '艾德里安·布洛迪', '威廉·达福', '裘德·洛'], '8.8')
('三块广告牌', ['弗兰西斯·麦克多蒙德', '伍迪·哈里森', '山姆·洛克威尔', '艾比·考尼什', '卢卡斯·赫奇斯'], '8.7')
('断背山', ['希斯·莱杰', '杰克·吉伦哈尔', '米歇尔·威廉姆斯', '安妮·海瑟薇', '凯特·玛拉'], '8.7')
('东邪西毒', ['张国荣', '林青霞', '梁朝伟', '张学友', '张曼玉'], '8.6')
('西游降魔篇', ['文章', '舒淇', '黄渤', '罗志祥', '李尚正'], '7.1')
('寻龙诀', ['陈坤', '黄渤', '舒淇', '杨颖', '夏雨'], '7.5')
('美国队长3', ['克里斯·埃文斯', '小罗伯特·唐尼', '斯嘉丽·约翰逊', '塞巴斯蒂安·斯坦', '安东尼·麦凯'], '7.8')
('2012', ['约翰·库萨克', '切瓦特·埃加福特', '阿曼达·皮特', '坦迪·牛顿', '丹尼·格洛弗'], '7.8')
('秒速5厘米', ['水桥研二', '近藤好美 ', '花村怜美', '尾上绫华', '水野理纱'], '8.3')
('恐怖游轮', ['梅利莎·乔治', '利亚姆·海姆斯沃斯', '迈克尔·多曼', '瑞秋·卡帕尼', '艾玛·朗'], '8.4')
('告白', ['松隆子', '冈田将生', '木村佳乃', '西井幸人', '桥本爱'], '8.7')
('指环王3：王者无敌', ['维果·莫腾森', '伊利亚·伍德', '西恩·奥斯汀', '丽芙·泰勒', '伊恩·麦克莱恩'], '9.2')
('活着', ['葛优', '巩俐', '姜武', '牛犇', '郭涛'], '9.2')
('功夫熊猫', ['杰克·布莱克', '达斯汀·霍夫曼', '安吉丽娜·朱莉', '伊恩·麦柯肖恩', '成龙'], '8.0')
('志明与春娇', ['杨千嬅', '余文乐', '黄德斌', '陈逸宁', '谷祖琳'], '8.0')
('被嫌弃的松子的一生', ['中谷美纪', '瑛太', '香川照之', '市川实日子', '伊势谷友介'], '8.9')
('美国队长2', ['克里斯·埃文斯', '斯嘉丽·约翰逊', '塞巴斯蒂安·斯坦', '安东尼·麦凯', '海莉·阿特维尔'], '8.0')
('蝙蝠侠：黑暗骑士崛起', ['克里斯蒂安·贝尔', '汤姆·哈迪', '安妮·海瑟薇', '约瑟夫·高登-莱维特', '玛丽昂·歌迪亚'], '8.7')
('致命ID', ['约翰·库萨克', '雷·利奥塔', '阿曼达·皮特', '阿尔弗雷德·莫里纳', '克里·杜瓦尔'], '8.7')
('钢铁侠3', ['小罗伯特·唐尼', '盖·皮尔斯', '格温妮斯·帕特洛', '本·金斯利', '唐·钱德尔'], '7.8')
('蚁人', ['保罗·路德', '迈克尔·道格拉斯', '伊万杰琳·莉莉', '寇瑞·斯托尔', '迈克尔·佩纳'], '7.7')
('金陵十三钗', ['克里斯蒂安·贝尔', '倪妮', '张歆怡', '黄天元', '韩熙庭'], '8.1')
('驯龙高手', ['杰伊·巴鲁切尔', '杰拉德·巴特勒', '克雷格·费格森', '亚美莉卡·费雷拉', '乔纳·希尔'], '8.7')
('冰雪奇缘', ['克里斯汀·贝尔', '伊迪娜·门泽尔', '乔纳森·格罗夫', '乔什·加德', '圣蒂诺·方塔纳'], '8.3')
('哈利·波特与死亡圣器(下)', ['丹尼尔·雷德克里夫', '艾玛·沃森', '鲁伯特·格林特', '海伦娜·伯翰·卡特', '拉尔夫·费因斯'], '8.7')
('神奇动物：格林德沃之罪', ['埃迪·雷德梅恩', '凯瑟琳·沃特斯顿', '约翰尼·德普', '裘德·洛', '埃兹拉·米勒'], '7.1')
('钢铁侠2', ['小罗伯特·唐尼', '格温妮斯·帕特洛', '米基·洛克', '斯嘉丽·约翰逊', '山姆·洛克威尔'], '7.6')
('冰川时代', ['雷·罗马诺', '约翰·雷吉扎莫', '丹尼斯·利瑞', '杰克·布莱克', '克里斯·韦奇'], '8.5')
('乘风破浪', ['邓超', '彭于晏', '赵丽颖', '董子健', '金士杰'], '6.8')
('勇敢的心', ['梅尔·吉布森', '苏菲·玛索', '布莱恩·考克斯', '詹姆斯·卡沙莫', '辛·劳洛'], '8.9')
('真爱至上', ['休·格兰特', '科林·费尔斯', '艾玛·汤普森', '凯拉·奈特莉', '连姆·尼森'], '8.6')
('天堂电影院', ['安东内拉·阿蒂利', '恩佐·卡拉瓦勒', '艾萨·丹尼埃利', '里奥·故罗塔', '马克·莱昂纳蒂'], '9.2')
('银河护卫队2', ['克里斯·帕拉特', '佐伊·索尔达娜', '戴夫·巴蒂斯塔', '范·迪塞尔', '布莱德利·库珀'], '8.0')
('指环王2：双塔奇兵', ['伊利亚·伍德', '西恩·奥斯汀', '伊恩·麦克莱恩', '维果·莫腾森', '奥兰多·布鲁姆'], '9.0')
('致我们终将逝去的青春', ['杨子姗', '赵又廷', '韩庚', '江疏影', '刘雅瑟'], '6.6')
('惊天魔盗团', ['杰西·艾森伯格', '艾拉·菲舍尔', '伍迪·哈里森', '戴夫·弗兰科', '马克·鲁弗洛'], '7.6')
('射雕英雄传之东成西就', ['梁朝伟', '林青霞', '张国荣', '叶玉卿', '张学友'], '8.7')
('入殓师', ['本木雅弘', '广末凉子', '山崎努', '吉行和子', '笹野高史'], '8.8')
('了不起的盖茨比', ['莱昂纳多·迪卡普里奥', '凯瑞·穆里根', '托比·马奎尔', '艾拉·菲舍尔', '乔尔·埃哲顿'], '7.8')
('怪兽电力公司', ['约翰·古德曼', '比利·克里斯托', '玛丽·吉布斯', '史蒂夫·布西密', '詹姆斯·柯本'], '8.6')
('岁月神偷', ['吴君如', '任达华', '钟绍图', '李治廷', '蔡颖恩'], '8.7')
('阳光姐妹淘', ['沈恩京', '闵孝琳', '姜素拉', '南宝拉', '陈熙京'], '8.8')
('速度与激情7', ['范·迪塞尔', '保罗·沃克', '杰森·斯坦森', '米歇尔·罗德里格兹', '乔丹娜·布鲁斯特'], '8.3')
('大黄蜂', ['海莉·斯坦菲尔德', '小豪尔赫·兰登伯格', '约翰·塞纳', '杰森·德鲁克', '帕梅拉·阿德龙'], '7.0')
('超体', ['斯嘉丽·约翰逊', '摩根·弗里曼', '崔岷植', '阿马尔·维克德', '朱利安·林希德-图特'], '7.2')
('死亡诗社', ['罗宾·威廉姆斯', '罗伯特·肖恩·莱纳德', '伊桑·霍克', '乔西·查尔斯', '盖尔·汉森'], '9.0')
('色，戒', ['梁朝伟', '汤唯', '陈冲', '王力宏', '庹宗华'], '8.3')
('乱世佳人', ['费雯·丽', '克拉克·盖博', '奥利维娅·德哈维兰', '托马斯·米切尔', '芭芭拉·欧内尔'], '9.3')
('阳光灿烂的日子', ['夏雨', '宁静', '陶虹', '耿乐', '斯琴高娃'], '8.8')
('心灵捕手', ['马特·达蒙', '罗宾·威廉姆斯', '本·阿弗莱克', '斯特兰·斯卡斯加德', '明妮·德里弗'], '8.8')
('捉妖记', ['白百何', '井柏然', '姜武', '金燕玲', '钟汉良'], '6.7')
('烈日灼心', ['邓超', '段奕宏', '郭涛', '王珞丹', '吕颂贤'], '8.0')
('蜘蛛侠：英雄归来', ['汤姆·赫兰德', '小罗伯特·唐尼', '玛丽莎·托梅', '迈克尔·基顿', '雅各布·巴特朗'], '7.4')
('X战警：逆转未来', ['休·杰克曼', '詹姆斯·麦卡沃伊', '迈克尔·法斯宾德', '詹妮弗·劳伦斯', '哈莉·贝瑞'], '8.2')
('拯救大兵瑞恩', ['汤姆·汉克斯', '汤姆·塞兹摩尔', '爱德华·伯恩斯', '巴里·佩珀', '亚当·戈德堡'], '9.0')
('两小无猜', ['吉约姆·卡内', '玛丽昂·歌迪亚', '蒂博•费尔哈格', '约瑟芬·勒巴-乔利', '艾曼妞·格伦沃尔德'], '8.0')
('神奇动物在哪里', ['埃迪·雷德梅恩', '凯瑟琳·沃特斯顿', '丹·福勒', '艾莉森·萨多尔', '科林·法瑞尔'], '7.8')
('猫鼠游戏', ['莱昂纳多·迪卡普里奥', '汤姆·汉克斯', '克里斯托弗·沃肯', '马丁·辛', '艾米·亚当斯'], '8.9')
('记忆碎片', ['盖·皮尔斯', '凯瑞-安·莫斯', '乔·潘托里亚诺', '小马克·布恩', '拉什·费加'], '8.6')
('恋恋笔记本', ['瑞恩·高斯林', '瑞秋·麦克亚当斯', '吉娜·罗兰兹', '詹姆斯·加纳', '斯塔尔勒塔·杜波利斯'], '8.5')
('黑豹', ['查德维克·博斯曼', '露皮塔·尼永奥', '迈克尔·B·乔丹', '丹娜·奎里拉', '马丁·弗瑞曼'], '6.5')
('暮光之城', ['克里斯汀·斯图尔特', '罗伯特·帕丁森', '比利·伯克', '阿什丽·格林尼', '妮基·瑞德'], '7.4')
('雷神3：诸神黄昏', ['克里斯·海姆斯沃斯', '汤姆·希德勒斯顿', '凯特·布兰切特', '伊德里斯·艾尔巴', '杰夫·高布伦'], '7.4')
('一代宗师', ['梁朝伟', '章子怡', '张震', '宋慧乔', '赵本山'], '7.9')
('延禧攻略', ['秦岚', '聂远', '佘诗曼', '吴谨言', '许凯'], '7.2')
('我的野蛮女友', ['车太贤', '全智贤', '金仁文', '金太贤', '任豪'], '8.2')
('飞越疯人院', ['杰克·尼科尔森', '丹尼·德维托', '克里斯托弗·洛伊德', '路易丝·弗莱彻', '威尔·萨姆森'], '9.1')
('蜘蛛侠：平行宇宙', ['沙梅克·摩尔', '杰克·约翰逊', '海莉·斯坦菲尔德', '马赫沙拉·阿里', '布莱恩·泰里·亨利'], '8.7')
('心花路放', ['黄渤', '徐峥', '袁泉', '周冬雨', '陶慧'], '7.1')
('环太平洋', ['查理·汉纳姆', '菊地凛子', '伊德里斯·艾尔巴', '查理·戴', '朗·普尔曼'], '7.6')
('变形金刚', ['希亚·拉博夫', '泰瑞斯·吉布森', '乔什·杜哈明', '安东尼·安德森', '梅根·福克斯'], '8.2')
('不能说的秘密', ['周杰伦', '桂纶镁', '黄秋生', '苏明明', '曾恺玹'], '7.7')
('亲爱的', ['赵薇', '黄渤', '佟大为', '郝蕾', '张译'], '8.4')
('鬼子来了', ['姜文', '香川照之', '袁丁', '姜宏波', '丛志军'], '9.2')
('美国队长', ['克里斯·埃文斯', '海莉·阿特维尔', '塞巴斯蒂安·斯坦', '汤米·李·琼斯', '雨果·维文'], '7.0')
('史密斯夫妇', ['布拉德·皮特', '安吉丽娜·朱莉', '文斯·沃恩', '亚当·布罗迪', '凯丽·华盛顿'], '7.7')
('天下无贼', ['刘德华', '刘若英', '王宝强', '李冰冰', '葛优'], '7.8')
